Name,CoagSense,,,,,,,,,
ID,EE32:631E,,,,,,,,,
Serial No.,27DE:EE32:631E,,,,,,,,,
Version,1.35.00,,,,,,,,,
Timezone,Europe/London,,,,,,,,,
,,,,,,,,,,
Id,Time,pH (Raw) 1.1: pH,pH (Post-Caustic) 5.1: pH,SC Control (PID/Flow) 1.1: 1,pH (Post-Alum) 5.2: pH,pH Control (PID/Flow) 1.2: 1,SCM 1.3: Streaming Current,Coagulation Control 1.1: 1,Flow Sensor 1.4: Flow,SCM 1.3: True Streaming Current
339271,04/09/2019 12:45,0,0,0,6.09,0,0,0,1.2,0
339272,04/09/2019 12:50,9.04,6.21,89.1,6.09,61.7,-95,89.1,150,-142
339273,04/09/2019 12:55,7.99,7.85,89.1,6.09,61.7,-8,89.1,139.1,-55
339274,04/09/2019 13:00,7.51,9.19,89.1,6.08,61.7,-9,89.1,139.4,-56
339275,04/09/2019 13:05,7.23,9.55,89.1,6.08,61.7,-7,89.1,140.2,-54
339276,04/09/2019 13:10,7.05,10.6,89.1,5.97,61.7,-7,89.1,141,-54
339277,04/09/2019 13:15,6.93,10.74,89.1,4.39,61.7,-2,89.1,140.6,-49
339278,04/09/2019 13:20,6.85,10.77,89.2,7.05,61.7,-6,89.2,139.3,-53
339279,04/09/2019 13:25,6.79,10.75,89.3,7.09,61.1,-3,89.3,144.9,-50
339280,04/09/2019 13:30,6.74,10.76,89.4,4.58,62.1,-1,89.3,142.1,-48
339281,04/09/2019 13:35,6.73,10.78,89.5,4.64,63.3,-2,89.5,140.2,-49
339282,04/09/2019 13:40,6.72,10.79,89.9,4.76,63.3,-8,89.9,140.1,-55
339283,04/09/2019 13:45,6.72,10.79,90.3,4.82,63.3,-5,90.3,139.1,-52
339284,04/09/2019 13:50,6.72,10.79,90.6,4.88,63.3,-8,90.6,138.5,-55
339285,04/09/2019 13:55,6.71,10.78,90.7,5,63.3,-2,90.7,139.9,-49
339286,04/09/2019 14:00,6.71,10.78,90.7,5.12,63.3,-4,90.7,139.9,-51
339287,04/09/2019 14:05,6.71,10.77,90.8,5.24,63.3,-4,90.8,139.5,-51
339288,04/09/2019 14:10,6.71,10.77,90.9,5.33,63.3,0,90.9,139.8,-47
339289,04/09/2019 14:15,6.7,10.76,91,5.41,63.5,-1,91,142,-48
339290,04/09/2019 14:20,6.7,10.76,90.9,5.46,63.8,-2,90.9,139.8,-49
339291,04/09/2019 14:25,6.7,10.75,90.7,5.49,64,3,90.7,139.5,-44
339292,04/09/2019 14:30,6.7,10.75,90.9,5.53,64.2,-2,90.9,138.5,-49
339293,04/09/2019 14:35,6.69,10.75,91.1,5.57,64.4,-6,91.1,138.9,-53
339294,04/09/2019 14:40,6.69,10.73,91.3,5.61,64.6,-3,91.3,143.4,-50
339295,04/09/2019 14:45,6.69,10.73,91.5,5.66,64.7,-2,91.5,141,-49
339296,04/09/2019 14:50,6.69,10.74,91.7,5.69,64.9,-5,91.7,140.3,-52
339297,04/09/2019 14:55,0,0,0,5.78,0,0,0,1.1,0
339298,04/09/2019 15:00,0,0,0,5.94,0,0,0,1.6,0
339299,04/09/2019 15:05,0,0,0,6.15,0,0,0,1.4,0
339300,04/09/2019 15:10,0,0,0,6.05,0,0,0,0.6,0
339301,04/09/2019 15:15,0,0,0,5.89,0,0,0,1.3,0
339302,04/09/2019 15:20,0,0,0,5.8,0,0,0,1.2,0
339303,04/09/2019 15:25,0,0,0,5.79,0,0,0,1.3,0
339304,04/09/2019 15:30,0,0,0,5.81,0,0,0,0.7,0
339305,04/09/2019 15:35,0,0,0,5.84,0,0,0,1.2,0
339306,04/09/2019 15:40,0,0,0,5.85,0,0,0,1.3,0
339307,04/09/2019 15:45,0,0,0,5.85,0,0,0,1.3,0
339308,04/09/2019 15:50,0,0,0,5.83,0,0,0,1.5,0
339309,04/09/2019 15:55,7.92,5.64,91.7,5.82,64.9,-47,91.7,150,-94
339310,04/09/2019 16:00,7.63,10.14,91.7,5.83,64.9,-13,91.7,141.1,-60
339311,04/09/2019 16:05,7.2,10.53,91.7,5.86,64.9,-9,91.7,140,-56
339312,04/09/2019 16:10,6.99,10.7,91.7,5.86,64.9,-9,91.7,140.8,-56
339313,04/09/2019 16:15,6.88,10.77,91.7,5.85,64.9,-7,91.7,136.2,-54
339314,04/09/2019 16:20,6.82,10.79,91.7,5.86,64.9,-7,91.7,139.1,-54
339315,04/09/2019 16:25,6.78,10.8,91.7,5.88,64.9,-5,91.7,139.5,-52
339316,04/09/2019 16:30,6.74,10.8,91.9,5.89,64.9,-1,91.9,139.8,-48
339317,04/09/2019 16:35,6.7,10.79,92,5.89,65,-2,92,139.7,-49
339318,04/09/2019 16:40,6.7,10.8,92.1,5.89,65,-1,92.1,139.4,-48
339319,04/09/2019 16:45,6.7,10.79,92.3,5.9,65.1,-2,92.3,139.9,-49
339320,04/09/2019 16:50,6.71,10.79,92.5,5.91,65.1,-2,92.5,140.1,-49
339321,04/09/2019 16:55,6.71,10.78,92.5,5.92,65.2,-2,92.5,139.8,-49
339322,04/09/2019 17:00,6.71,10.78,92.5,5.91,65.2,2,92.5,139.7,-45
339323,04/09/2019 17:05,6.71,10.77,92.8,5.92,65.3,-7,92.8,140.5,-54
339324,04/09/2019 17:10,6.71,10.76,92.9,5.92,65.3,-2,92.9,140.8,-49
339325,04/09/2019 17:15,6.7,10.76,92.9,5.92,65.3,-1,92.9,140.3,-48
339326,04/09/2019 17:20,6.7,10.75,93,5.93,65.4,-1,93,140.1,-48
339327,04/09/2019 17:25,6.7,10.75,92.8,5.93,65.4,3,92.8,139.5,-44
339328,04/09/2019 17:30,6.7,10.75,92.8,5.93,65.4,1,92.8,139.8,-46
339329,04/09/2019 17:35,6.7,10.75,93.2,5.94,65.5,-5,93.2,140.8,-52
339330,04/09/2019 17:40,6.7,10.74,93.5,5.94,65.5,-4,93.5,140.3,-51
339331,04/09/2019 17:45,6.7,10.74,93.2,5.95,65.5,2,93.2,140.8,-45
339332,04/09/2019 17:50,6.7,10.74,93.3,5.96,65.5,1,93.3,139.5,-46
339333,04/09/2019 17:55,6.7,10.74,93.2,5.97,65.5,1,93.2,140.2,-46
339334,04/09/2019 18:00,6.7,10.74,93.4,5.98,65.5,-1,93.4,139.9,-48
339335,04/09/2019 18:05,6.7,10.74,93.2,5.98,65.6,1,93.2,140.6,-46
339336,04/09/2019 18:10,6.7,10.74,93.3,5.99,65.6,0,93.3,139.8,-47
339337,04/09/2019 18:15,6.7,10.74,93.4,5.99,65.6,-3,93.4,140.4,-50
339338,04/09/2019 18:20,6.7,10.74,93.6,5.99,65.6,-4,93.6,139.4,-51
339339,04/09/2019 18:25,6.7,10.74,93.6,5.99,65.6,-2,93.6,138.8,-49
339340,04/09/2019 18:30,6.7,10.74,93.5,5.99,65.6,1,93.5,139.7,-46
339341,04/09/2019 18:35,6.69,10.74,93.4,5.99,65.6,2,93.4,140.5,-45
339342,04/09/2019 18:40,6.7,10.74,93.4,6,65.6,-2,93.4,140.8,-49
339343,04/09/2019 18:45,6.7,10.74,93.1,6,65.6,4,93.1,140.4,-43
339344,04/09/2019 18:50,6.7,10.74,93,6.01,65.6,1,93,141.2,-46
339345,04/09/2019 18:55,6.7,10.74,92.8,6.01,65.6,5,92.8,140,-42
339346,04/09/2019 19:00,6.7,10.74,92.7,6.02,65.5,2,92.7,139.8,-45
339347,04/09/2019 19:05,6.7,10.75,93,6.02,65.5,-5,93,140,-52
339348,04/09/2019 19:10,0,0,0,6.02,0,0,0,1.5,0
339349,04/09/2019 19:15,0,0,0,6.07,0,0,0,1.8,0
339350,04/09/2019 19:20,0,0,0,6.16,0,0,0,1.4,0
339351,04/09/2019 19:25,0,0,0,6.02,0,0,0,0.5,0
339352,04/09/2019 19:30,0,0,0,5.93,0,0,0,0.4,0
339353,04/09/2019 19:35,0,0,0,5.91,0,0,0,1.2,0
339354,04/09/2019 19:40,0,0,0,5.89,0,0,0,1.3,0
339355,04/09/2019 19:45,0,0,0,5.9,0,0,0,1.6,0
339356,04/09/2019 19:50,7.65,9.84,93,5.9,65.5,0,93,140.7,-47
339357,04/09/2019 19:55,7.17,10.46,93,5.91,65.5,-10,93,140.5,-57
339358,04/09/2019 20:00,6.97,10.67,93,5.92,65.5,-8,93,140.5,-55
339359,04/09/2019 20:05,6.87,10.75,93,5.93,65.5,-4,93,139.4,-51
339360,04/09/2019 20:10,6.81,10.78,93,5.95,65.5,-6,93,140.5,-53
339361,04/09/2019 20:15,6.78,10.78,93,5.96,65.5,-3,93,140.7,-50
339362,04/09/2019 20:20,6.75,10.78,93.1,5.96,65.5,-5,93.1,139.2,-52
339363,04/09/2019 20:25,6.73,10.78,93.1,5.97,65.6,3,93.1,138.5,-44
339364,04/09/2019 20:30,6.71,10.78,93.1,5.98,65.6,-2,93.1,140.4,-49
339365,04/09/2019 20:35,6.71,10.78,93.1,5.98,65.6,-2,93.1,138.8,-49
339366,04/09/2019 20:40,6.71,10.78,93,5.99,65.6,-1,93,139.1,-48
339367,04/09/2019 20:45,6.71,10.77,93.2,6,65.6,-2,93.2,139.1,-49
339368,04/09/2019 20:50,6.71,10.77,93.2,5.99,65.6,3,93.2,139.7,-44
339369,04/09/2019 20:55,6.71,10.76,93.2,5.99,65.6,2,93.2,139.8,-45
339370,04/09/2019 21:00,6.71,10.76,93,5.99,65.6,2,93,141,-45
339371,04/09/2019 21:05,6.71,10.76,93,5.99,65.6,-1,93,140.1,-48
339372,04/09/2019 21:10,6.71,10.75,93,6,65.6,2,93,139.3,-45
339373,04/09/2019 21:15,6.71,10.75,93,6.01,65.6,1,93,139.3,-46
339374,04/09/2019 21:20,6.71,10.75,93,6.01,65.6,-3,93,139.6,-50
339375,04/09/2019 21:25,6.71,10.75,92.9,6.01,65.6,-1,92.9,139.6,-48
339376,04/09/2019 21:30,6.71,10.75,92.9,5.99,65.6,1,92.9,139.5,-46
339377,04/09/2019 21:35,6.71,10.75,93.1,5.99,65.6,-3,93.1,139.9,-50
339378,04/09/2019 21:40,6.7,10.75,93,5.98,65.6,0,93,140.1,-47
339379,04/09/2019 21:45,6.71,10.75,93.1,5.98,65.6,0,93.1,140,-47
339380,04/09/2019 21:50,6.7,10.75,93,5.98,65.6,0,93,140.1,-47
339381,04/09/2019 21:55,6.71,10.75,93,5.98,65.6,1,93,140,-46
339382,04/09/2019 22:00,6.7,10.75,93.2,5.98,65.6,-1,93.2,140.8,-48
339383,04/09/2019 22:05,6.7,10.75,93.1,5.98,65.6,1,93.1,139.9,-46
339384,04/09/2019 22:10,6.7,10.75,92.9,5.98,65.7,6,92.9,139.4,-41
339385,04/09/2019 22:15,6.7,10.75,92.9,5.98,65.7,-1,93,148.6,-48
339386,04/09/2019 22:20,6.7,10.72,93.6,5.99,65.7,-4,93.6,142.8,-51
339387,04/09/2019 22:25,6.7,10.74,93.5,5.99,65.7,0,93.5,141.5,-47
339388,04/09/2019 22:30,6.7,10.75,93.5,5.99,65.7,3,93.5,139.2,-44
339389,04/09/2019 22:35,6.7,10.75,93.3,5.99,65.7,3,93.3,139.7,-44
339390,04/09/2019 22:40,6.7,10.75,93.1,6,65.7,2,93.1,139.1,-45
339391,04/09/2019 22:45,6.7,10.75,92.8,6,65.7,5,92.9,139.6,-42
339392,04/09/2019 22:50,6.7,10.75,92.7,6,65.7,1,92.7,139.9,-46
339393,04/09/2019 22:55,6.7,10.75,92.6,6.01,65.7,6,92.6,140.2,-41
339394,04/09/2019 23:00,6.69,10.75,92.5,6,65.7,2,92.6,140.4,-45
339395,04/09/2019 23:05,6.7,10.75,92.8,6,65.7,-5,92.8,140.1,-52
339396,04/09/2019 23:10,6.7,10.75,92.6,6,65.7,6,92.7,140,-41
339397,04/09/2019 23:15,6.69,10.75,92.8,6,65.7,2,92.8,140.4,-45
339398,04/09/2019 23:20,6.69,10.75,92.9,6,65.7,-1,92.9,140.4,-48
339399,04/09/2019 23:25,6.69,10.75,92.6,5.99,65.7,3,92.6,140.3,-44
339400,04/09/2019 23:30,6.69,10.75,92.8,5.99,65.7,-3,92.8,140.3,-50
339401,04/09/2019 23:35,0,0,0,6,0,0,0,2.5,0
339402,04/09/2019 23:40,0,0,0,6.02,0,0,0,1.7,0
339403,04/09/2019 23:45,0,0,0,6.15,0,0,0,1.1,0
339404,04/09/2019 23:50,0,0,0,6.12,0,0,0,1.3,0
339405,04/09/2019 23:55,0,0,0,5.95,0,0,0,2.3,0
339406,05/09/2019 00:00,0,0,0,5.89,0,0,0,1.4,0
339407,05/09/2019 00:05,0,0,0,5.89,0,0,0,1.4,0
339408,05/09/2019 00:10,0,0,0,5.9,0,0,0,1.4,0
339409,05/09/2019 00:15,0,0,0,5.93,0,0,0,1.4,0
339410,05/09/2019 00:20,0,0,0,5.94,0,0,0,1.1,0
339411,05/09/2019 00:25,0,0,0,5.94,0,0,0,1.5,0
339412,05/09/2019 00:30,0,0,0,5.94,0,0,0,1.5,0
339413,05/09/2019 00:35,0,0,0,5.94,0,0,0,1.4,0
339414,05/09/2019 00:40,8.43,9.54,92.8,5.95,65.7,-5,92.8,139.5,-52
339415,05/09/2019 00:45,7.73,10.38,92.8,5.97,65.7,-11,92.8,139.3,-58
339416,05/09/2019 00:50,7.34,10.6,92.8,5.98,65.7,-5,92.8,139,-52
339417,05/09/2019 00:55,7.1,10.73,92.8,5.99,65.7,-6,92.8,139,-53
339418,05/09/2019 01:00,6.97,10.78,92.8,5.99,65.7,-5,92.8,140.4,-52
339419,05/09/2019 01:05,6.88,10.78,92.8,5.99,65.7,-6,92.8,139.9,-53
339420,05/09/2019 01:10,6.82,10.78,93.1,5.99,65.7,-8,93.1,140.5,-55
339421,05/09/2019 01:15,6.77,10.78,93.2,6,65.7,-2,93.2,139.5,-49
339422,05/09/2019 01:20,6.74,10.77,93.2,5.99,65.7,-1,93.2,139.5,-48
339423,05/09/2019 01:25,6.74,10.78,93.5,5.99,65.7,-4,93.5,139.4,-51
339424,05/09/2019 01:30,6.73,10.77,93.6,5.99,65.7,-1,93.6,140.2,-48
339425,05/09/2019 01:35,6.73,10.77,93.7,5.99,65.7,0,93.7,140.2,-47
339426,05/09/2019 01:40,6.72,10.77,93.7,6,65.7,-4,93.7,139.5,-51
339427,05/09/2019 01:45,6.72,10.77,93.6,6.01,65.7,2,93.6,138.6,-45
339428,05/09/2019 01:50,6.72,10.76,93.6,6.01,65.7,0,93.6,139.7,-47
339429,05/09/2019 01:55,6.71,10.76,93.6,6.01,65.7,3,93.6,139.6,-44
339430,05/09/2019 02:00,6.71,10.76,93.6,6.01,65.7,2,93.6,139.9,-45
339431,05/09/2019 02:05,6.71,10.75,93.4,6.01,65.7,1,93.4,139.8,-46
339432,05/09/2019 02:10,6.71,10.75,93.5,6.01,65.7,-1,93.5,140,-48
339433,05/09/2019 02:15,6.7,10.75,93.5,6.01,65.7,-1,93.5,139.6,-48
339434,05/09/2019 02:20,6.7,10.75,93.4,6.02,65.7,1,93.4,138.7,-46
339435,05/09/2019 02:25,6.7,10.75,93.6,6.02,65.6,-3,93.6,139.8,-50
339436,05/09/2019 02:30,6.7,10.75,93.3,6.03,65.6,3,93.3,140,-44
339437,05/09/2019 02:35,0,0,0,6.04,0,0,0,2,0
339438,05/09/2019 02:40,0,0,0,6.1,0,0,0,1.8,0
339439,05/09/2019 02:45,0,0,0,6.14,0,0,0,1.8,0
339440,05/09/2019 02:50,0,0,0,5.99,0,0,0,1.4,0
339441,05/09/2019 02:55,0,0,0,5.91,0,0,0,1.1,0
339442,05/09/2019 03:00,0,0,0,5.9,0,0,0,1.9,0
339443,05/09/2019 03:05,0,0,0,5.93,0,0,0,0.8,0
339444,05/09/2019 03:10,0,0,0,5.95,0,0,0,1.8,0
339445,05/09/2019 03:15,0,0,0,5.95,0,0,0,1.5,0
339446,05/09/2019 03:20,0,0,0,5.95,0,0,0,1.5,0
339447,05/09/2019 03:25,0,0,0,5.94,0,0,0,1.2,0
339448,05/09/2019 03:30,0,0,0,5.93,0,0,0,0.3,0
339449,05/09/2019 03:35,0,0,0,5.92,0,0,0,0.6,0
339450,05/09/2019 03:40,9.15,7.81,93.3,5.91,65.6,-90,93.3,150,-137
339451,05/09/2019 03:45,8.19,10.14,93.3,5.93,65.6,-14,93.3,141.8,-61
339452,05/09/2019 03:50,7.7,10.43,93.3,5.93,65.6,-9,93.3,141.3,-56
339453,05/09/2019 03:55,7.38,10.64,93.3,5.93,65.6,-8,93.3,140.6,-55
339454,05/09/2019 04:00,7.17,10.73,93.3,5.93,65.6,-8,93.3,139.3,-55
339455,05/09/2019 04:05,7.03,10.77,93.3,5.93,65.6,-6,93.3,140.2,-53
339456,05/09/2019 04:10,6.93,10.77,93.2,5.94,65.6,3,93.2,139.6,-44
339457,05/09/2019 04:15,6.85,10.77,93.2,5.94,65.7,1,93.2,140.3,-46
339458,05/09/2019 04:20,6.79,10.76,93.2,5.95,65.7,2,93.2,140.5,-45
339459,05/09/2019 04:25,6.77,10.77,93.1,5.95,65.7,3,93.1,139.9,-44
339460,05/09/2019 04:30,6.75,10.76,93.2,5.95,65.7,0,93.2,139.4,-47
339461,05/09/2019 04:35,6.74,10.76,93.2,5.96,65.7,-1,93.2,139.6,-48
339462,05/09/2019 04:40,6.73,10.75,93.2,5.96,65.8,2,93.2,141.3,-45
339463,05/09/2019 04:45,6.73,10.75,93.3,5.96,65.8,-1,93.3,141.2,-48
339464,05/09/2019 04:50,6.72,10.75,93.3,5.96,65.8,-1,93.3,140.3,-48
339465,05/09/2019 04:55,6.72,10.74,93.4,5.97,65.8,-1,93.4,140,-48
339466,05/09/2019 05:00,6.71,10.74,93.3,5.97,65.8,2,93.3,141.1,-45
339467,05/09/2019 05:05,6.71,10.74,93.3,5.98,65.8,-2,93.3,139.7,-49
339468,05/09/2019 05:10,6.71,10.74,93.2,5.98,65.8,4,93.2,140.1,-43
339469,05/09/2019 05:15,6.71,10.74,93.2,5.99,65.8,1,93.2,140.2,-46
339470,05/09/2019 05:20,6.7,10.74,93.4,5.99,65.9,-4,93.4,139.9,-51
339471,05/09/2019 05:25,6.7,10.74,93.3,5.99,65.9,0,93.3,140.2,-47
339472,05/09/2019 05:30,6.7,10.74,93.2,6,65.9,1,93.2,139.6,-46
339473,05/09/2019 05:35,6.69,10.74,93.3,6,65.9,-1,93.3,140.2,-48
339474,05/09/2019 05:40,6.69,10.74,93.1,6,65.9,1,93.1,140.9,-46
339475,05/09/2019 05:45,6.69,10.74,93.1,6.01,65.8,-1,93.1,139.7,-48
339476,05/09/2019 05:50,6.69,10.75,92.8,6.01,65.8,4,92.8,140.5,-43
339477,05/09/2019 05:55,6.69,10.75,92.9,6.02,65.8,-2,92.9,140.7,-49
339478,05/09/2019 06:00,6.69,10.75,92.9,6.02,65.8,-3,92.9,140.2,-50
339479,05/09/2019 06:05,6.69,10.75,92.9,6.03,65.8,1,92.9,139.9,-46
339480,05/09/2019 06:10,6.69,10.75,92.9,6.03,65.8,2,92.9,139.2,-45
339481,05/09/2019 06:15,6.69,10.75,92.8,6.03,65.8,1,92.8,139.9,-46
339482,05/09/2019 06:20,6.69,10.75,92.8,6.04,65.7,-1,92.8,139.9,-48
339483,05/09/2019 06:25,6.69,10.75,92.8,6.04,65.7,4,92.8,140.2,-43
339484,05/09/2019 06:30,6.69,10.75,92.8,6.03,65.7,5,92.8,139.6,-42
339485,05/09/2019 06:35,6.69,10.75,92.9,6.03,65.7,-1,92.9,140.2,-48
339486,05/09/2019 06:40,6.68,10.75,92.8,6.03,65.7,2,92.8,140,-45
339487,05/09/2019 06:45,6.68,10.75,92.8,6.03,65.7,-1,92.8,140.2,-48
339488,05/09/2019 06:50,6.68,10.75,92.8,6.03,65.7,-3,92.8,140.1,-50
339489,05/09/2019 06:55,6.68,10.75,92.8,6.05,65.6,2,92.8,140.6,-45
339490,05/09/2019 07:00,6.68,10.75,92.7,6.05,65.6,1,92.7,140.6,-46
339491,05/09/2019 07:05,6.68,10.75,92.9,6.05,65.6,-2,92.9,139.5,-49
339492,05/09/2019 07:10,6.68,10.75,92.9,6.05,65.5,-1,92.9,140,-48
339493,05/09/2019 07:15,6.68,10.75,92.8,6.05,65.5,3,92.8,140,-44
339494,05/09/2019 07:20,6.68,10.75,92.8,6.06,65.5,1,92.8,140.6,-46
339495,05/09/2019 07:25,6.68,10.75,92.8,6.05,65.5,-1,92.8,140.1,-48
339496,05/09/2019 07:30,6.68,10.75,92.6,6.05,65.4,0,92.6,139.9,-47
339497,05/09/2019 07:35,6.68,10.75,92.7,6.06,65.4,-2,92.7,139.6,-49
339498,05/09/2019 07:40,6.68,10.75,92.7,6.06,65.4,3,92.7,140.3,-44
339499,05/09/2019 07:45,6.68,10.75,92.6,6.06,65.3,1,92.6,140.3,-46
339500,05/09/2019 07:50,6.68,10.75,92.5,6.06,65.3,3,92.5,140.8,-44
339501,05/09/2019 07:55,6.68,10.75,92.4,6.06,65.3,-1,92.4,140.6,-48
339502,05/09/2019 08:00,6.68,10.75,92.5,6.06,65.3,-2,92.5,140,-49
339503,05/09/2019 08:05,6.68,10.75,92.5,6.06,65.2,0,92.5,139.8,-47
339504,05/09/2019 08:10,6.68,10.75,92.4,6.07,65.2,3,92.4,139.5,-44
339505,05/09/2019 08:15,6.68,10.75,92.5,6.07,65.2,-4,92.5,141,-51
339506,05/09/2019 08:20,0,0,0,6.07,0,0,0,6.9,0
339507,05/09/2019 08:25,0,0,0,6.08,0,0,0,1.6,0
339508,05/09/2019 08:30,0,0,0,6.14,0,0,0,2,0
339509,05/09/2019 08:35,0,0,0,6.16,0,0,0,1.5,0
339510,05/09/2019 08:40,0,0,0,6.07,0,0,0,1.4,0
339511,05/09/2019 08:45,0,0,0,6.01,0,0,0,1.1,0
339512,05/09/2019 08:50,0,0,0,5.98,0,0,0,1.1,0
339513,05/09/2019 08:55,0,0,0,5.96,0,0,0,1.5,0
339514,05/09/2019 09:00,0,0,0,5.93,0,0,0,1.5,0
339515,05/09/2019 09:05,7.63,9.91,92.4,5.94,65.1,3,92.4,140.3,-44
339516,05/09/2019 09:10,7.18,10.49,92.4,5.95,65.1,-2,92.4,140.3,-49
339517,05/09/2019 09:15,6.97,10.69,92.4,5.95,65.1,3,92.4,140.1,-44
339518,05/09/2019 09:20,6.86,10.75,92.4,5.95,65.1,-6,92.4,141,-53
339519,05/09/2019 09:25,6.81,10.76,92.4,5.95,65.1,0,92.4,140,-47
339520,05/09/2019 09:30,6.77,10.76,92.4,5.96,65.1,4,92.4,139.4,-43
339521,05/09/2019 09:35,6.74,10.76,92.4,5.96,65.1,1,92.4,140.6,-46
339522,05/09/2019 09:40,6.72,10.76,92.2,5.97,65.1,2,92.2,139.1,-45
339523,05/09/2019 09:45,6.7,10.76,92,5.97,65.2,2,92,139.4,-45
339524,05/09/2019 09:50,6.7,10.76,91.9,5.97,65.2,3,91.9,139.7,-44
339525,05/09/2019 09:55,6.7,10.75,92.1,5.98,65.2,-5,92.1,139.4,-52
339526,05/09/2019 10:00,6.7,10.75,92.1,5.98,65.2,0,92.1,139.9,-47
339527,05/09/2019 10:05,6.7,10.74,91.9,5.99,65.2,2,91.9,139.8,-45
339528,05/09/2019 10:10,6.7,10.74,92,5.99,65.2,2,92,139.2,-45
339529,05/09/2019 10:15,6.7,10.74,92.1,5.99,65.2,-1,92.1,139.6,-48
339530,05/09/2019 10:20,6.69,10.74,92.1,5.99,65.2,2,92.1,139.9,-45
339531,05/09/2019 10:25,6.69,10.74,92.1,6,65.2,1,92.1,140.3,-46
339532,05/09/2019 10:30,6.69,10.73,92.3,6,65.2,-1,92.3,140.3,-48
339533,05/09/2019 10:35,6.69,10.73,92.3,6.01,65.2,0,92.3,139.2,-47
339534,05/09/2019 10:40,6.69,10.73,92.1,6.01,65.2,2,92.1,140.2,-45
339535,05/09/2019 10:45,6.69,10.73,92.1,6.01,65.2,-3,92.1,139.6,-50
339536,05/09/2019 10:50,6.69,10.74,92.1,6.01,65.2,-2,92.1,139.7,-49
339537,05/09/2019 10:55,6.69,10.74,92.3,6.02,65.2,-4,92.3,139.8,-51
339538,05/09/2019 11:00,6.69,10.74,92.2,6.02,65.2,3,92.2,139.6,-44
339539,05/09/2019 11:05,6.69,10.75,92.2,6.02,65.2,1,92.2,140.5,-46
339540,05/09/2019 11:10,6.69,10.75,92.2,6.02,65.1,-1,92.2,139.6,-48
339541,05/09/2019 11:15,6.69,10.75,92.3,6.02,65.1,0,92.3,140.5,-47
339542,05/09/2019 11:20,6.69,10.75,92.2,6.02,65.1,1,92.2,139,-46
339543,05/09/2019 11:25,6.68,10.75,92.2,6.02,65.1,1,92.2,139.6,-46
339544,05/09/2019 11:30,6.68,10.75,92.3,6.02,65.1,2,92.3,140.7,-45
339545,05/09/2019 11:35,6.68,10.75,92.2,6.02,65.1,2,92.2,140.1,-45
339546,05/09/2019 11:40,6.68,10.75,92.1,6.03,65.1,1,92.1,139.6,-46
339547,05/09/2019 11:45,6.68,10.75,91.9,6.03,65.1,0,91.9,140.4,-47
339548,05/09/2019 11:50,6.68,10.75,91.9,6.03,65,4,91.9,140.8,-43
339549,05/09/2019 11:55,6.68,10.75,92,6.04,65,-1,92,139.4,-48
339550,05/09/2019 12:00,6.68,10.75,92,6.04,65,1,92,139.7,-46
339551,05/09/2019 12:05,0,0,0,6.03,0,0,0,2.7,0
339552,05/09/2019 12:10,0,0,0,6.05,0,0,0,1.6,0
339553,05/09/2019 12:15,0,0,0,6.09,0,0,0,1.6,0
339554,05/09/2019 12:20,0,0,0,6.07,0,0,0,1.3,0
339555,05/09/2019 12:25,0,0,0,6,0,0,0,1.6,0
339556,05/09/2019 12:30,0,0,0,5.95,0,0,0,1.6,0
339557,05/09/2019 12:35,0,0,0,5.94,0,0,0,1.4,0
339558,05/09/2019 12:40,0,0,0,5.94,0,0,0,1.4,0
339559,05/09/2019 12:45,0,0,0,5.94,0,0,0,0.3,0
339560,05/09/2019 12:50,0,0,0,5.93,0,0,0,1.2,0
339561,05/09/2019 12:55,0,0,0,5.93,0,0,0,0.9,0
339562,05/09/2019 13:00,0,0,0,5.93,0,0,0,1.3,0
339563,05/09/2019 13:05,0,0,0,5.92,0,0,0,1.5,0
339564,05/09/2019 13:10,9.09,8.3,92,5.91,65,7,92,145,-40
339565,05/09/2019 13:15,8.22,10.22,92,5.92,65,-17,92,142.1,-64
339566,05/09/2019 13:20,7.76,10.53,92,5.92,65,-11,92,141,-58
339567,05/09/2019 13:25,7.45,10.67,92,5.93,65,-6,92,141.5,-53
339568,05/09/2019 13:30,7.24,10.72,92,5.93,65,-2,92,140.7,-49
339569,05/09/2019 13:35,7.08,10.74,92,5.93,65,-5,92,141.1,-52
339570,05/09/2019 13:40,6.98,10.74,92,5.94,65,-1,92,139.6,-48
339571,05/09/2019 13:45,6.89,10.74,92.1,5.94,65,-3,92.1,140.4,-50
339572,05/09/2019 13:50,6.82,10.73,92.1,5.94,65.1,2,92.1,139.9,-45
339573,05/09/2019 13:55,6.8,10.74,92.1,5.95,65.1,1,92.1,139.6,-46
339574,05/09/2019 14:00,6.77,10.74,92.1,5.95,65.1,2,92.1,139.1,-45
339575,05/09/2019 14:05,6.76,10.73,92.2,5.96,65.1,-2,92.2,140.5,-49
339576,05/09/2019 14:10,6.75,10.73,92.2,5.96,65.1,-2,92.2,139.5,-49
339577,05/09/2019 14:15,6.74,10.73,92.1,5.97,65.2,0,92.1,140.4,-47
339578,05/09/2019 14:20,6.73,10.72,92.1,5.97,65.2,0,92.1,139.4,-47
339579,05/09/2019 14:25,6.72,10.72,92,5.97,65.2,1,92,140.7,-46
339580,05/09/2019 14:30,6.72,10.72,91.9,5.97,65.2,1,91.9,139.7,-46
339581,05/09/2019 14:35,6.71,10.72,92.1,5.98,65.2,-1,92.1,141,-48
